Cow,Ingredient,AF_Qty,AF_Head,DM_fract,DM_Qty,DM_Head,Pen_old,Pen,Cow_amount,Cow_n,Year,Month,month,Days in month, Moisture, Dry_Matter, pH, CP, ADF, aNDF, Lignin, Starch, ESC(Sugar), WSC(Sugar), EE(Fat), TFA(Fat), Ash,C%,OM
heifer,Grass Hay,419,27.91,0.82,356,23.73,G11,G11,15,15,2018,Feb,2,28,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,VP HfrMi-Bov,32,2.14,0.95,31,2.09,G11,G11,15,15,2018,Feb,2,28,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,4878,318.24,0.38,1853,120.83,G11,G11,15,15,2018,Mar,3,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,745,48.62,0.9,671,43.76,G11,G11,15,15,2018,Mar,3,31,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,2382,155.35,0.42,1002,65.36,G11,G11,15,15,2018,Mar,3,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,Grass Hay,464,30.25,0.85,394,25.71,G11,G11,15,15,2018,Mar,3,31,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,VP HfrMi-Bov,36,2.37,0.98,36,2.32,G11,G11,15,15,2018,Mar,3,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,4622,300.54,0.38,1747,113.59,G11,G11,15,15,2018,Apr,4,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,BLM Grass Hay,264,17.62,0.86,227,15.16,G11,G11,15,15,2018,Apr,4,30,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,Calf Starter,708,46.02,0.9,637,41.42,G11,G11,15,15,2018,Apr,4,30,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,2352,152.99,0.4,944,61.4,G11,G11,15,15,2018,Apr,4,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,Grass Hay,171,10.69,0.85,145,9.09,G11,G11,15,15,2018,Apr,4,30,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,VP HfrMi-Bov,36,2.32,0.98,35,2.28,G11,G11,15,15,2018,Apr,4,30,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,5857,390.47,0.37,2171,144.75,G11,G11,15,15,2018,May,5,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,BLM Grass Hay,608,40.54,0.86,523,34.86,G11,G11,15,15,2018,May,5,31,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,Calf Starter,826,55.1,0.9,744,49.59,G11,G11,15,15,2018,May,5,31,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,2259,150.58,0.4,896,59.76,G11,G11,15,15,2018,May,5,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,39,2.57,0.98,38,2.52,G11,G11,15,15,2018,May,5,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,5951,459.61,0.39,2306,177.95,G11,G11,13,13,2018,Jun,6,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,639,49.28,0.9,575,44.35,G11,G11,13,13,2018,Jun,6,30,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,1193,92.6,0.39,474,36.56,G11,G11,13,13,2018,Jun,6,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,32,2.52,0.98,32,2.47,G11,G11,13,13,2018,Jun,6,30,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,5815,461.57,0.36,2070,164.72,G11,G11,12,12,2018,Jul,7,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,576,45.82,0.9,518,41.24,G11,G11,12,12,2018,Jul,7,31,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,1010,80.97,0.42,429,34.22,G11,G11,12,12,2018,Jul,7,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,28,2.23,0.98,27,2.19,G11,G11,12,12,2018,Jul,7,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,6901,482.97,0.35,2438,170.73,G11,G11,14,14,2018,Aug,8,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,672,47.07,0.9,605,42.36,G11,G11,14,14,2018,Aug,8,31,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,1231,86.65,0.41,510,35.9,G11,G11,14,14,2018,Aug,8,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,34,2.39,0.98,33,2.34,G11,G11,14,14,2018,Aug,8,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,6229,487.91,0.38,2378,186.97,G11,G11,13,13,2018,Sep,9,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,443,36.88,0.9,398,33.19,G11,G11,13,13,2018,Sep,9,30,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Dry,102,6.83,0.89,91,6.07,G11,G11,13,13,2018,Sep,9,30,89,11,3.74,7.13,24.13,37.82,2.61,1.73,0.86,37.08,3.72,2.31,4.59,40,89
heifer,Corn_Sil,1207,94.8,0.4,486,38.22,G11,G11,13,13,2018,Sep,9,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,SBM ,56,3.7,0.87,48,3.23,G11,G11,13,13,2018,Sep,9,30,10.05,89.95,,51.34,4.35,8.59,,,,,,,7,38.8,89
heifer,VP HfrMi-Bov,31,2.44,0.98,30,2.39,G11,G11,13,13,2018,Sep,9,30,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,8504,566.91,0.36,3081,205.41,G11,G11,15,15,2018,Oct,10,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,737,49.14,0.9,663,44.23,G11,G11,15,15,2018,Oct,10,31,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Dry,49,3.3,0.89,44,2.93,G11,G11,15,15,2018,Oct,10,31,89,11,3.74,7.13,24.13,37.82,2.61,1.73,0.86,37.08,3.72,2.31,4.59,40,89
heifer,Corn_Sil,1603,106.84,0.4,638,42.51,G11,G11,15,15,2018,Oct,10,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,SBM ,25,1.69,0.87,22,1.48,G11,G11,15,15,2018,Oct,10,31,10.05,89.95,,51.34,4.35,8.59,,,,,,,7,38.8,89
heifer,VP HfrMi-Bov,43,2.85,0.98,42,2.79,G11,G11,15,15,2018,Oct,10,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,6432,428.8,0.34,2261,150.74,G11,G11,15,15,2018,Nov,11,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,698,46.5,0.87,628,41.85,G11,G11,15,15,2018,Nov,11,30,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,1605,106.99,0.37,611,40.75,G11,G11,15,15,2018,Nov,11,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,Grass Hay,214,14.29,0.85,182,12.15,G11,G11,15,15,2018,Nov,11,30,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,VP HfrMi-Bov,378,25.22,0.95,371,24.72,G11,G11,15,15,2018,Nov,11,30,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,4208,275.63,0.39,1600,104.83,G11,G11,15,15,2018,Dec,12,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,637,41.73,0.9,573,37.56,G11,G11,15,15,2018,Dec,12,31,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,2003,131.32,0.37,737,48.34,G11,G11,15,15,2018,Dec,12,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,Grass Hay,621,40.71,0.85,528,34.61,G11,G11,15,15,2018,Dec,12,31,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,VP HfrMi-Bov,34,2.21,0.98,33,2.16,G11,G11,15,15,2018,Dec,12,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,13774,681.98,0.39,5336,264.14,G12,G12,20,20,2018,Jan,1,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Corn_Sil,7461,369.03,0.41,3039,150.42,G12,G12,20,20,2018,Jan,1,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,109,5.37,0.98,106,5.27,G12,G12,20,20,2018,Jan,1,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,9499,539.54,0.39,3650,207.66,G12,G12,17,17,2018,Feb,2,28,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Corn_Sil,4990,283.8,0.42,2096,119.19,G12,G12,17,17,2018,Feb,2,28,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,74,4.2,0.98,73,4.12,G12,G12,17,17,2018,Feb,2,28,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,13495,674.73,0.4,5378,268.89,G12,G12,20,20,2018,Mar,3,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Corn_Sil,7304,365.2,0.42,3074,153.71,G12,G12,20,20,2018,Mar,3,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,111,5.57,0.98,109,5.46,G12,G12,20,20,2018,Mar,3,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,8874,443.71,0.4,3564,178.21,G12,G12,20,20,2018,Apr,4,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,BLM Grass Hay,358,17.88,0.86,307,15.37,G12,G12,20,20,2018,Apr,4,30,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,Calf Starter,632,31.59,0.9,569,28.43,G12,G12,20,20,2018,Apr,4,30,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,4920,246.02,0.4,1982,99.1,G12,G12,20,20,2018,Apr,4,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,Grass Hay,31,1.56,0.85,27,1.33,G12,G12,20,20,2018,Apr,4,30,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,VP HfrMi-Bov,75,3.75,0.98,73,3.67,G12,G12,20,20,2018,Apr,4,30,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,11788,589.38,0.39,4541,227.04,G12,G12,20,20,2018,May,5,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Corn_Sil,6522,326.08,0.4,2627,131.34,G12,G12,20,20,2018,May,5,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,94,4.69,0.98,92,4.6,G12,G12,20,20,2018,May,5,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,9210,605.75,0.39,3548,233.09,G12,G12,14,14,2018,Jun,6,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,205,25.62,0.9,184,23.06,G12,G12,14,14,2018,Jun,6,30,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,4430,251.69,0.39,1781,100.51,G12,G12,14,14,2018,Jun,6,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,66,4.11,0.98,64,4.03,G12,G12,14,14,2018,Jun,6,30,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,13402,782.09,0.36,4748,278.02,G12,G12,17,17,2018,Jul,7,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,1320,77.29,0.9,1188,69.56,G12,G12,17,17,2018,Jul,7,31,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,2309,136.28,0.42,985,57.76,G12,G12,17,17,2018,Jul,7,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,65,3.77,0.98,64,3.7,G12,G12,17,17,2018,Jul,7,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,9753,730.9,0.35,3465,258.36,G12,G12,13,13,2018,Aug,8,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,958,71.24,0.9,862,64.12,G12,G12,13,13,2018,Aug,8,31,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,1754,130.99,0.41,729,54.27,G12,G12,13,13,2018,Aug,8,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,VP HfrMi-Bov,48,3.61,0.98,47,3.54,G12,G12,13,13,2018,Aug,8,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,12226,611.28,0.38,4653,232.65,G12,G12,20,20,2018,Sep,9,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,870,43.5,0.9,783,39.15,G12,G12,20,20,2018,Sep,9,30,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Dry,199,9.93,0.89,177,8.84,G12,G12,20,20,2018,Sep,9,30,89,11,3.74,7.13,24.13,37.82,2.61,1.73,0.86,37.08,3.72,2.31,4.59,40,89
heifer,Corn_Sil,2359,117.95,0.4,951,47.54,G12,G12,20,20,2018,Sep,9,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,SBM ,108,5.41,0.87,94,4.72,G12,G12,20,20,2018,Sep,9,30,10.05,89.95,,51.34,4.35,8.59,,,,,,,7,38.8,89
heifer,VP HfrMi-Bov,61,3.03,0.98,59,2.97,G12,G12,20,20,2018,Sep,9,30,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,15496,774.78,0.36,5614,280.69,G12,G12,20,20,2018,Oct,10,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,1329,66.44,0.9,1196,59.8,G12,G12,20,20,2018,Oct,10,31,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Dry,100,5,0.89,89,4.45,G12,G12,20,20,2018,Oct,10,31,89,11,3.74,7.13,24.13,37.82,2.61,1.73,0.86,37.08,3.72,2.31,4.59,40,89
heifer,Corn_Sil,2916,145.8,0.4,1161,58.06,G12,G12,20,20,2018,Oct,10,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,SBM ,51,2.57,0.87,45,2.25,G12,G12,20,20,2018,Oct,10,31,10.05,89.95,,51.34,4.35,8.59,,,,,,,7,38.8,89
heifer,VP HfrMi-Bov,78,3.89,0.98,76,3.81,G12,G12,20,20,2018,Oct,10,31,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,12639,632.55,0.34,4444,222.4,G12,G12,20,20,2018,Nov,11,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,1362,68.2,0.87,1226,61.38,G12,G12,20,20,2018,Nov,11,30,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,3119,156.23,0.37,1176,58.9,G12,G12,20,20,2018,Nov,11,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,Grass Hay,395,19.8,0.85,335,16.83,G12,G12,20,20,2018,Nov,11,30,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,VP HfrMi-Bov,711,35.55,0.95,697,34.84,G12,G12,20,20,2018,Nov,11,30,2,98,,0,,,,,,,,,,0,0
heifer,Alfalfa Sil,7931,417.41,0.39,3039,159.94,G12,G12,19,19,2018,Dec,12,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
heifer,Calf Starter,1211,63.73,0.9,1090,57.36,G12,G12,19,19,2018,Dec,12,31,15,85,,18,10,20,,,7,35,4,,6,,78
heifer,Corn_Sil,3842,202.18,0.37,1410,74.2,G12,G12,19,19,2018,Dec,12,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
heifer,Grass Hay,1180,62.1,0.85,1003,52.78,G12,G12,19,19,2018,Dec,12,31,36.9325,63.0675,4.245,15.4275,40.92,57.2825,8.09,1.265,2.1525,2.76,3.0925,1.1475,8.2575,43.5,85
heifer,VP HfrMi-Bov,65,3.42,0.98,64,3.35,G12,G12,19,19,2018,Dec,12,31,2,98,,0,,,,,,,,,,0,0
dairy,Alfalfa Sil,15540,793.52,0.39,6076,309.79,G13,G13,20,20,2018,Jan,1,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Corn_Sil,6964,350.99,0.41,2817,142.39,G13,G13,20,20,2018,Jan,1,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,DIET B PELLT,572,27.56,0.91,518,24.97,G13,G13,20,20,2018,Jan,1,31,10,90,,68.2,0.006,0.02,,17,0.009,,,,,45,97.5
dairy,VP HfrMi-Bov,175,8.83,0.98,171,8.65,G13,G13,20,20,2018,Jan,1,31,2,98,,0,,,,,,,,,,0,0
dairy,Wheat Straw,3936,198.66,0.9,3542,178.79,G13,G13,20,20,2018,Jan,1,31,9,91,6.2,3,57,81,5,4,,,,,8.3,48,60
dairy,Alfalfa Sil,9242,525,0.39,3577,203.56,G13,G13,18,18,2018,Feb,2,28,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Corn_Sil,3575,203.35,0.42,1501,85.41,G13,G13,18,18,2018,Feb,2,28,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,VP HfrMi-Bov,87,5.01,0.93,86,4.91,G13,G13,18,18,2018,Feb,2,28,2,98,,0,,,,,,,,,,0,0
dairy,Wheat Straw,2108,120,0.9,1898,108,G13,G13,18,18,2018,Feb,2,28,9,91,6.2,3,57,81,5,4,,,,,8.3,48,60
dairy,Alfalfa Sil,11079,740.82,0.4,4508,297.05,G13,G13,15,15,2018,Mar,3,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Corn_Sil,4467,293.82,0.42,1876,123.61,G13,G13,15,15,2018,Mar,3,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,VP HfrMi-Bov,128,8.71,0.98,126,8.54,G13,G13,15,15,2018,Mar,3,31,2,98,,0,,,,,,,,,,0,0
dairy,Wheat Straw,2720,178.27,0.9,2448,160.44,G13,G13,15,15,2018,Mar,3,31,9,91,6.2,3,57,81,5,4,,,,,8.3,48,60
dairy,Alfalfa Sil,12144,694.33,0.41,5036,287.09,G13,G13,18,18,2018,Apr,4,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Corn_Sil,5275,300.56,0.4,2122,120.7,G13,G13,18,18,2018,Apr,4,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,VP HfrMi-Bov,127,7.26,0.98,125,7.12,G13,G13,18,18,2018,Apr,4,30,2,98,,0,,,,,,,,,,0,0
dairy,Wheat Straw,2977,169.87,0.9,2679,152.88,G13,G13,18,18,2018,Apr,4,30,9,91,6.2,3,57,81,5,4,,,,,8.3,48,60
dairy,Alfalfa Sil,6255,442.34,0.4,2505,177.11,G13,G13,13,13,2018,May,5,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Corn_Sil,3354,228.97,0.39,1290,88.72,G13,G13,13,13,2018,May,5,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,VP HfrMi-Bov,61,4.31,0.98,60,4.22,G13,G13,13,13,2018,May,5,31,2,98,,0,,,,,,,,,,0,0
dairy,Wheat Straw,1498,105.15,0.9,1348,94.64,G13,G13,13,13,2018,May,5,31,9,91,6.2,3,57,81,5,4,,,,,8.3,48,60
dairy,Alfalfa Sil,3549,154.33,0.4,1420,61.73,G13,G13,23,23,2018,Jun,6,30,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Corn_Sil,1167,50.72,0.39,458,19.9,G13,G13,23,23,2018,Jun,6,30,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,VP HfrMi-Bov,34,1.49,0.98,34,1.46,G13,G13,23,23,2018,Jun,6,30,2,98,,0,,,,,,,,,,0,0
dairy,Wheat Straw,881,38.29,0.9,793,34.46,G13,G13,23,23,2018,Jun,6,30,9,91,6.2,3,57,81,5,4,,,,,8.3,48,60
dairy,Alfalfa Sil,4692,95.9,0.38,1798,36.8,G13,G13,31,31,2018,Jul,7,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Corn_Sil,1366,28.25,0.44,603,12.45,G13,G13,31,31,2018,Jul,7,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,VP HfrMi-Bov,46,0.91,0.98,45,0.89,G13,G13,31,31,2018,Jul,7,31,2,98,,0,,,,,,,,,,0,0
dairy,Wheat Straw,1188,24.29,0.9,1069,21.86,G13,G13,31,31,2018,Jul,7,31,9,91,6.2,3,57,81,5,4,,,,,8.3,48,60
dairy,Alfalfa Sil,7654,203.18,0.43,3241,85.6,G13,G13,37,37,2018,Aug,8,31,61.4675,38.5325,4.258333333,21.48416667,33.6425,38.2,8.305,2.01625,2.240833333,2.896666667,3.8775,1.506666667,10.47583333,40.5,85
dairy,Canola Meal,175,5.45,0.88,154,4.81,G13,G13,37,37,2018,Aug,8,31,8.97,91.03,,38.83,16.6,27.68,,5.5,,2.39,,,8,48.4,85
dairy,Corn_Dry,94,2.93,0.9,84,2.62,G13,G13,37,37,2018,Aug,8,31,89,11,3.74,7.13,24.13,37.82,2.61,1.73,0.86,37.08,3.72,2.31,4.59,40,89
dairy,Corn_Sil,3824,106.67,0.41,1481,40.8,G13,G13,37,37,2018,Aug,8,31,64.385,35.615,3.73625,7.125,24.12625,37.82125,2.60875,37.0825,0.86375,1.7325,3.71625,2.3075,4.59,40,40
dairy,HMSC,399,12.48,0.7,280,8.74,G13,G13,37,37,2018,Aug,8,31,28.86666667,71.13,4.31,7.64,2.49,6.52,,71.28,1.11,1.47,4.04,3.63,1.36,44.1,76
dairy,Protein Mix,16,0.51,0.9,15,0.45,G13,G13,37,37,2018,Aug,8,31,2,98,,40,,,,,,,,,,20,85
